,State,District,Candidate,Party,Incumbent/Challenger/Open,Receipts 18m,Contributions from Individuals 18m,Contributions from PACs and Other Committees 18m,Contributions and Loans from the Candidate 18m,Disbursements 18m,Cash On Hand,Debts 18m,Coverage End Date
33,Arizona ,02,"UDALL, MORRIS KING",Democratic Party,Incumbent,119235,9160,104650,0,64307,87732,0,1990-06-30 00:00:00
34,Arizona ,03,"STUMP, BOB",Republican Party,Incumbent,186082,73343,100500,0,83612,210144,0,1990-06-30 00:00:00
35,Arizona ,03,"HARTSTONE, ROGER D",Democratic Party,Challenger,2403,2403,0,0,503,1899,0,1990-06-30 00:00:00
36,Arizona ,04,"KYL, JON L",Republican Party,Incumbent,496914,336727,132539,0,190474,496330,10695,1990-06-30 00:00:00
37,Arizona ,04,"IVEY, MARK JR",Democratic Party,Challenger,14050,8420,0,5130,11088,2962,4000,1990-06-30 00:00:00
38,Arizona ,05,"KOLBE, JIM",Republican Party,Incumbent,210053,135481,70800,0,173690,42634,0,1990-06-30 00:00:00
39,Arkansas,01,"ALEXANDER, WILLIAM VOLLIE JR",Democratic Party,Incumbent,628121,242691,302400,80000,639234,6262,118275,1990-06-30 00:00:00
40,Arkansas,01,"GIBSON, MICHAEL LEE",Democratic Party,Challenger,589730,338760,19550,230686,576189,13541,203500,1990-06-30 00:00:00
41,Arkansas,01,"HAYES, TERRY OWEN",Republican Party,Challenger,8400,7840,500,0,7188,1152,0,1990-06-30 00:00:00
42,Arkansas,02,"FULLER, RON",Republican Party,Open,77153,66983,5899,0,77152,0,0,1990-03-31 00:00:00
43,Arkansas,02,"KEET, JAMES HOLLAND III ""JIM KEET""",Republican Party,Open,176278,144774,4370,14289,154291,21987,14289,1990-06-30 00:00:00
44,Arkansas,02,"THORNTON, RAY",Democratic Party,Open,322126,255382,59650,0,254408,67718,4683,1990-06-30 00:00:00
45,Arkansas,03,"HAMMERSCHMIDT, JOHN PAUL",Republican Party,Incumbent,184961,25070,122050,0,52921,471640,0,1990-06-30 00:00:00
46,Arkansas,03,"IVY, DANNY CHRIS",Democratic Party,Challenger,6099,200,0,5899,5929,170,0,1990-06-30 00:00:00
47,Arkansas,04,"ANTHONY, BERYL FRANKLIN JR",Democratic Party,Incumbent,389398,73054,270800,0,353800,350452,0,1990-06-30 00:00:00
48,California ,01,"BOSCO, DOUGLAS H",Democratic Party,Incumbent,231115,131124,91141,8500,203499,32814,0,1990-06-30 00:00:00
49,California ,01,"GAMBILL, LIONEL",Democratic Party,Challenger,4476,2476,0,0,4271,204,2000,1990-05-20 00:00:00
50,California ,01,"RIGGS, FRANK DUNCAN",Republican Party,Challenger,120654,43183,0,76370,118788,1865,73212,1990-06-30 00:00:00
51,California ,01,"STOEN, TIMOTHY OLIVER",Republican Party,Challenger,31824,15581,0,16243,31326,497,6566,1990-06-30 00:00:00
52,California ,02,"HERGER, WALTER WILLIAM (WALLY) JR",Republican Party,Incumbent,427462,274370,139512,0,281156,160114,0,1990-06-30 00:00:00
53,California ,02,"RUSH, ERWIN E ""BILL""",Democratic Party,Challenger,2398,695,0,1600,2058,340,0,1990-06-30 00:00:00
54,California ,03,"MATSUI, ROBERT T",Democratic Party,Incumbent,754268,307692,376850,0,433593,975473,0,1990-06-30 00:00:00
55,California ,03,"BORMAN, EUGENE ROY",Republican Party,Challenger,1775,650,0,1125,1087,687,0,1990-03-31 00:00:00
56,California ,03,"LANDOWSKI, LOWELL PATRICK",Republican Party,Challenger,1624,1994,0,127,1375,384,0,1990-06-30 00:00:00
57,California ,04,"FAZIO, VIC",Democratic Party,Incumbent,1032015,249789,355829,0,808460,602173,0,1990-06-30 00:00:00
58,California ,04,"BAUGHMAN, MARK",Republican Party,Challenger,18267,15267,3000,0,17929,336,8129,1990-06-30 00:00:00
59,California ,04,"KOZIOL, THOMAS L",Republican Party,Challenger,11308,10658,150,500,8134,3179,0,1990-05-21 00:00:00
60,California ,04,"WARNER, STANLEY WESLEY (STAN)",Democratic Party,Challenger,2350,0,0,2350,2350,0,0,1990-05-16 00:00:00
61,California ,05,"PELOSI, NANCY",Democratic Party,Incumbent,407189,196149,210550,0,268539,211501,0,1990-06-30 00:00:00
62,California ,05,"NICHOLS, ALAN H",Republican Party,Challenger,95285,39113,2060,54000,45301,49984,54000,1990-06-30 00:00:00
63,California ,06,"BOXER, BARBARA",Democratic Party,Incumbent,584259,348305,203652,3000,340432,476913,0,1990-06-30 00:00:00
64,California ,06,"BOERUM, BILL",Republican Party,Challenger,5794,5794,0,0,5350,443,0,1990-06-30 00:00:00
65,California ,07,"MILLER, GEORGE",Democratic Party,Incumbent,354858,115435,189457,0,270154,501559,0,1990-06-30 00:00:00
66,California ,07,"PAYTON, ROGER ALLEN",Republican Party,Challenger,14892,11822,200,2870,12851,2040,2337,1990-06-30 00:00:00
67,California ,08,"DELLUMS, RONALD V",Democratic Party,Incumbent,546312,379536,37485,0,592525,86058,20000,1990-06-30 00:00:00
68,California ,09,"STARK, FORTNEY",Democratic Party,Incumbent,392434,104175,264120,0,175572,348593,0,1990-06-30 00:00:00
69,California ,09,"ROMERO, VICTOR ARNOLD",Republican Party,Challenger,153711,35692,0,117828,156920,838,100914,1990-06-30 00:00:00
70,California ,10,"EDWARDS, DON",Democratic Party,Incumbent,169140,37030,128325,0,139048,69800,0,1990-06-30 00:00:00
71,California ,10,"KING, LOWELL A.",Republican Party,Challenger,7653,6488,800,200,7509,141,213,1990-06-30 00:00:00
72,California ,10,"PATROSSO, MARK STEVEN",Republican Party,Challenger,2552,1345,0,1207,2300,250,0,1990-06-30 00:00:00
73,California ,11,"LANTOS, THOMAS P",Democratic Party,Incumbent,259735,129471,77500,69964,174276,555678,0,1990-06-30 00:00:00
74,California ,11,"QURAISHI, G M (BILL)",Republican Party,Challenger,73382,45014,0,28364,68894,4595,39099,1990-06-30 00:00:00
75,California ,12,"BOND, GARY JOSEPH",Democratic Party,Challenger,11710,6347,0,5336,11275,663,40761,1990-06-30 00:00:00
76,California ,12,"PALMER, ROBERT",Democratic Party,Challenger,31028,365,0,30663,28163,0,16563,1990-06-30 00:00:00
77,California ,13,"MINETA, NORMAN Y",Democratic Party,Incumbent,386463,145708,207204,0,346961,360251,0,1990-06-30 00:00:00
78,California ,14,"DOOLITTLE, JOHN T",Republican Party,Open,205644,130275,63607,0,153214,52429,0,1990-06-30 00:00:00
79,California ,14,"MALBERG, PATRICIA ANNE",Democratic Party,Open,114865,91238,21295,0,80099,36727,0,1990-06-30 00:00:00
80,California ,15,"BERRYHILL, CLARE L",Republican Party,Open,310912,225977,56810,5000,310912,0,0,1989-12-31 00:00:00
81,California ,15,"PATTERAKIS, CHRIS G",Republican Party,Open,28359,26059,2000,0,28359,0,0,1989-08-12 00:00:00
82,California ,15,"SHIMP, ROY",Libertarian Party,Open,2220,1270,0,500,2220,0,0,1989-12-31 00:00:00
83,California ,15,"WEIMER, ROBERT JOHN",Republican Party,Open,8510,6310,0,0,7811,812,0,1989-12-31 00:00:00
84,California ,15,"WHITESIDE, CAROL LOUISE GORDON",Republican Party,Open,15287,14533,1000,0,15302,69,16251,1990-06-30 00:00:00
85,California ,15,"CONDIT, GARY",Democratic Party,Incumbent,990590,449007,379282,135000,917121,73467,186356,1990-06-30 00:00:00
86,California ,15,"BURRIS, CLIFF",Republican Party,Challenger,26734,22010,0,3592,25521,1211,0,1990-06-30 00:00:00
87,California ,15,"COELHO, ANTHONY LEE",Democratic Party,Challenger,119486,75170,32125,0,198367,168,6007,1990-06-30 00:00:00
88,California ,16,"PANETTA, LEON EDWARD",Democratic Party,Incumbent,169030,75403,75750,0,106825,244114,0,1990-06-30 00:00:00
89,California ,16,"REISS, JERRY M",Republican Party,Challenger,18768,8768,0,10000,16229,2538,13577,1990-06-30 00:00:00
90,California ,17,"PASHAYAN, CHARLES JR",Republican Party,Incumbent,145571,65130,76671,0,172750,43966,0,1990-06-30 00:00:00
91,California ,17,"DOOLEY, CALVIN M",Democratic Party,Challenger,171896,130102,16647,20100,170079,1815,22165,1990-06-30 00:00:00
92,California ,17,"LAYGO, PAUL",Democratic Party,Challenger,15610,0,0,2500,14491,1210,0,1990-05-24 00:00:00
93,California ,17,"NAHIGIAN, ARCHIE H JR",Democratic Party,Challenger,233184,196870,11900,23000,232234,949,88871,1990-06-30 00:00:00
94,California ,18,"LEHMAN, RICHARD H",Democratic Party,Incumbent,239443,62031,166100,80,205317,127525,0,1990-06-30 00:00:00
95,California ,19,"FERGUSON, ANITA PEREZ",Democratic Party,Challenger,37780,31173,5750,790,32182,4808,9000,1990-06-30 00:00:00
96,California ,19,"MCCONNELL, MICHAEL WILLIAM",Democratic Party,Challenger,4566,205,0,4361,4261,305,4566,1990-05-13 00:00:00
97,California ,20,"THOMAS, WILLIAM M",Republican Party,Incumbent,290625,105040,156372,0,313045,201292,0,1990-06-30 00:00:00
98,California ,20,"GREGORY, RODNEY EVERETT",Republican Party,Challenger,15554,14355,199,0,14281,1121,1000,1990-06-30 00:00:00
99,California ,20,"REID, LITA MARTIN",Democratic Party,Challenger,4378,2618,0,1477,5100,83,12100,1990-06-30 00:00:00
100,California ,20,"THOMAS, MICHAEL ALAN",Democratic Party,Challenger,695,0,0,206,690,4,0,1989-12-31 00:00:00
101,California ,21,"GALLEGLY, ELTON",Republican Party,Incumbent,432254,304017,106972,0,348664,165075,20466,1990-06-30 00:00:00
102,California ,21,"FREIMAN, RICHARD DAVID",Democratic Party,Challenger,6370,4939,0,1031,5934,436,3607,1990-06-30 00:00:00
103,California ,21,"KORMAN, SANG R",Republican Party,Challenger,474645,163645,0,311000,452230,22413,578107,1990-06-30 00:00:00
104,California ,22,"MOORHEAD, CARLOS JOHN",Republican Party,Incumbent,291276,53410,153600,0,137194,776718,1000,1990-06-30 00:00:00
105,California ,22,"BAYER, DAVID",Democratic Party,Challenger,14855,5905,450,8500,10332,4523,8500,1990-06-30 00:00:00
106,California ,23,"BEILENSON, ANTHONY C",Democratic Party,Incumbent,101915,98164,0,0,44745,72637,0,1990-06-30 00:00:00
107,California ,23,"SALOMON, JIM",Republican Party,Challenger,182572,170117,11450,0,176796,5754,20061,1990-06-30 00:00:00
108,California ,24,"WAXMAN, HENRY A",Democratic Party,Incumbent,424026,133569,257900,0,201380,478197,0,1990-06-30 00:00:00
109,California ,24,"COWLES, JOHN N",Republican Party,Challenger,1835,110,0,500,1830,388,714,1990-06-30 00:00:00
110,California ,25,"ROYBAL, EDWARD R",Democratic Party,Incumbent,103237,30335,51977,0,150099,196432,0,1990-06-30 00:00:00
111,California ,25,"JUSTICE, ALEXANDER SWIFT",Republican Party,Challenger,3048,725,0,2323,2946,103,2919,1990-05-16 00:00:00
112,California ,26,"BERMAN, HOWARD L",Democratic Party,Incumbent,465771,297669,146850,0,331797,274309,0,1990-06-30 00:00:00
113,California ,26,"DAHLSON, ROY",Republican Party,Challenger,21832,0,0,21822,13401,7931,21322,1990-06-30 00:00:00
114,California ,26,"FORSCH, GARY E",Republican Party,Challenger,7641,7409,0,194,7539,102,65,1990-06-30 00:00:00
115,California ,27,"LEVINE, MEL",Democratic Party,Incumbent,1342843,1010547,186607,0,432094,1716726,0,1990-06-30 00:00:00
116,California ,27,"COHEN, DAVID BARRETT",Republican Party,Challenger,31318,12169,1000,18100,28383,2933,23204,1990-06-30 00:00:00
117,California ,27,"YEAGER, HANS",Republican Party,Challenger,500,0,0,500,0,500,500,1990-03-31 00:00:00
118,California ,28,"DIXON, JULIAN C",Democratic Party,Incumbent,109395,33260,76135,0,82728,115419,0,1990-06-30 00:00:00
119,California ,28,"DECKER, MARK ALLEN",Republican Party,Challenger,1655,1255,0,400,1639,15,0,1990-06-30 00:00:00
120,California ,29,"WATERS, MAXINE",Democratic Party,Open,587584,325119,150647,0,514080,119967,0,1990-06-30 00:00:00
121,California ,30,"MARTINEZ, MATTHEW G",Democratic Party,Incumbent,140301,87845,47400,0,120687,39291,0,1990-06-30 00:00:00
122,California ,30,"FRANCO, REUBEN DANIEL",Republican Party,Challenger,25141,19165,2400,2906,25420,108,0,1990-06-30 00:00:00
123,California ,30,"RICHELIEU, OWEN HESSE III",Republican Party,Challenger,12335,1125,0,11210,12336,0,0,1990-05-15 00:00:00
124,California ,31,"DYMALLY, MERVYN M",Democratic Party,Incumbent,298677,157203,123616,15000,307641,921,0,1990-06-30 00:00:00
125,California ,31,"GRIGSBY, LAWRENCE ALLEN",Democratic Party,Challenger,11620,6620,0,0,11883,0,0,1990-06-30 00:00:00
126,California ,32,"ANDERSON, GLENN M",Democratic Party,Incumbent,328591,112309,195500,0,227057,183976,0,1990-06-30 00:00:00
127,California ,32,"BAKKE, GERALD LEROY (JERRY)",Republican Party,Challenger,15833,7338,50,8445,15693,137,8445,1990-06-30 00:00:00
128,California ,32,"KAHN, SANFORD W",Republican Party,Challenger,3718,2449,0,1250,3059,682,6000,1990-06-30 00:00:00
129,California ,33,"DREIER, DAVID T",Republican Party,Incumbent,374836,156208,40126,0,111229,1514661,0,1990-06-30 00:00:00
130,California ,33,"HAMUD, GARRY",Democratic Party,Challenger,9161,2706,0,6455,9028,132,0,1990-05-13 00:00:00
131,California ,33,"WEBB, GEORGIA HOUSTON",Democratic Party,Challenger,3160,1760,1000,0,3063,97,-229,1990-05-16 00:00:00
132,California ,34,"TORRES, ESTEBAN EDWARD",Democratic Party,Incumbent,191289,81819,67550,0,113290,202561,0,1990-06-30 00:00:00
133,California ,34,"EASTMAN, JOHN CHARLES",Republican Party,Challenger,21898,15729,5700,0,20801,1097,9865,1990-06-30 00:00:00
134,California ,35,"LEWIS, JERRY",Republican Party,Incumbent,349903,138907,205164,0,133571,314690,0,1990-06-30 00:00:00
135,California ,35,"BLANKENSHIP, MARK IRVIN",Republican Party,Challenger,47475,25475,0,22000,41937,5536,22000,1990-06-30 00:00:00
136,California ,35,"NORTON, BARRY",Democratic Party,Challenger,1888,40,0,1848,1764,144,0,1990-05-18 00:00:00
137,California ,36,"BROWN, GEORGE E JR",Democratic Party,Incumbent,344925,113558,226910,0,289353,64422,0,1990-06-30 00:00:00
138,California ,36,"CASEY, ALOYSIUS G",Republican Party,Challenger,28155,20485,2300,5370,23360,4993,5000,1990-05-16 00:00:00
139,California ,36,"DAVIS, DOROTHY RUTH SUNDGREN",Republican Party,Challenger,18717,12217,0,6500,18666,80,11600,1990-06-30 00:00:00
140,California ,36,"HAMMOCK, ROBERT L",Republican Party,Challenger,198515,171718,12500,0,188029,10486,51878,1990-06-30 00:00:00
141,California ,36,"SKROPOS, GUS JAMES",Republican Party,Challenger,18720,13720,5000,0,18720,0,0,1990-06-30 00:00:00
142,California ,37,"MCCANDLESS, ALFRED A",Republican Party,Incumbent,97851,59001,38550,0,62938,93167,0,1990-06-30 00:00:00
143,California ,37,"WAITE, RALPH H",Democratic Party,Challenger,235043,100816,23900,110000,137615,97428,110000,1990-06-30 00:00:00
144,California ,38,"DORNAN, ROBERT KENNETH",Republican Party,Incumbent,1297409,1239369,7599,0,1211038,101867,17000,1990-06-30 00:00:00
145,California ,39,"DANNEMEYER, WILLIAM E",Republican Party,Incumbent,216911,123630,86575,257,277007,70798,0,1990-06-30 00:00:00
146,California ,40,"COX, C CHRISTOPHER",Republican Party,Incumbent,427164,323997,98366,2500,414867,10960,186832,1990-06-30 00:00:00
147,California ,40,"GRATZ, EUGENE C",Democratic Party,Challenger,8685,8695,0,0,790,7895,0,1990-06-30 00:00:00
148,California ,41,"LOWERY, WILLIAM DAVID",Republican Party,Incumbent,391560,241182,143865,0,338517,171214,0,1990-06-30 00:00:00
149,California ,41,"KRIPKE, DANIEL F MD",Democratic Party,Challenger,9629,2025,0,7451,15735,877,7000,1990-06-30 00:00:00
150,California ,42,"ROHRABACHER, DANA TYRONE",Republican Party,Incumbent,254047,191222,62539,0,205592,73880,4100,1990-06-30 00:00:00
151,California ,42,"CAVUOTO, JAMES",Democratic Party,Challenger,16845,4445,0,12394,12866,3224,10500,1990-06-30 00:00:00
152,California ,42,"KIMBROUGH, GUY CAMPBELL",Democratic Party,Challenger,9464,1702,2700,4963,8379,1105,4383,1990-06-30 00:00:00
153,California ,43,"PACKARD, RONALD C",Republican Party,Incumbent,105285,15555,71176,0,68002,192105,0,1990-06-30 00:00:00
154,California ,44,"BATES, JIM",Democratic Party,Incumbent,481689,217247,222400,32800,478408,3362,54526,1990-06-30 00:00:00
155,California ,44,"CUNNINGHAM, RANDY ""DUKE""",Republican Party,Challenger,164012,106652,24600,31760,158323,5688,31760,1990-06-30 00:00:00
156,California ,44,"EPIFANO, ERIC",Republican Party,Challenger,250,150,0,100,162,87,100,1990-05-15 00:00:00
157,California ,44,"GEORGIOU, BYRON STEPHEN",Democratic Party,Challenger,407203,100628,6000,260000,405545,1655,281743,1990-06-30 00:00:00
158,California ,44,"GHOUGASSIAN, JOSEPH A",Republican Party,Challenger,146779,88617,4800,52388,144933,1905,53319,1990-06-30 00:00:00
159,California ,44,"LANTRY, JAMES J",Republican Party,Challenger,37250,9650,1500,26100,25265,13409,0,1990-05-16 00:00:00
160,California ,45,"HUNTER, DUNCAN LEE",Republican Party,Incumbent,258290,171859,76610,0,251503,20865,0,1990-06-30 00:00:00
161,Colorado ,01,"SCHROEDER, PATRICIA",Democratic Party,Incumbent,190305,118984,43850,0,196098,256256,0,1990-06-30 00:00:00
162,Colorado ,01,"ROEMER, GLORIA GONZALES",Republican Party,Challenger,69570,53885,100,6515,51178,18391,0,1990-06-30 00:00:00
163,Colorado ,02,"SKAGGS, DAVID",Democratic Party,Incumbent,226621,94066,129657,0,164178,74853,11509,1990-06-30 00:00:00
164,Colorado ,02,"LEWIS, JASON M",Republican Party,Challenger,26919,19030,1000,6488,24871,2048,500,1990-06-30 00:00:00
165,Colorado ,03,"CAMPBELL, BEN NIGHTHORSE",Democratic Party,Incumbent,176525,52948,120750,1001,161381,54242,0,1990-06-30 00:00:00
166,Colorado ,03,"ELLIS, ROBERT THOMAS (BOB)",Republican Party,Challenger,10101,8988,0,1113,9773,326,0,1990-06-30 00:00:00
167,Colorado ,03,"SMITH, BARB",Republican Party,Challenger,9898,3731,0,6166,10071,174,5000,1990-06-30 00:00:00
168,Colorado ,03,"STRANG, MICHAEL L",Republican Party,Challenger,45522,34560,2000,8722,46059,0,0,1990-06-30 00:00:00
169,Colorado ,04,"ALLARD, WAYNE",Republican Party,Open,55306,33628,13250,8426,47353,7953,0,1990-06-30 00:00:00
170,Colorado ,04,"BOND, RICHARD RANDOLPH",Democratic Party,Open,187665,119013,52622,2000,157905,29760,0,1990-06-30 00:00:00
171,Colorado ,04,"BRANDON, JIM",Republican Party,Open,71823,55212,13150,1264,60549,11274,0,1990-06-30 00:00:00
172,Colorado ,05,"HEFLEY, JOEL",Republican Party,Incumbent,74899,3962,64530,0,51795,84053,0,1990-06-30 00:00:00
173,Colorado ,06,"SCHAEFER, DANIEL L (DAN)",Republican Party,Incumbent,257673,99001,145624,0,171175,113330,0,1990-06-30 00:00:00
174,Colorado ,06,"JARRETT, DON",Democratic Party,Challenger,1315,0,0,1000,320,994,1000,1990-06-30 00:00:00
175,Connecticut,01,"KENNELLY, BARBARA BAILEY",Democratic Party,Incumbent,353794,123185,210350,0,96436,357437,0,1990-06-30 00:00:00
176,Connecticut,01,"RAPOPORT, MILES SCOTT",Democratic Party,Challenger,81376,71626,2500,330,80328,1048,0,1990-06-30 00:00:00
177,Connecticut,02,"GEJDENSON, SAMUEL",Democratic Party,Incumbent,229058,107923,99135,15000,161771,77465,0,1990-06-30 00:00:00
178,Connecticut,02,"RAGSDALE, JOHN MILTON",Republican Party,Challenger,5500,0,0,5000,760,4740,0,1990-06-30 00:00:00
179,Connecticut,03,"CHASE, J VINCENT",Republican Party,Open,38691,35923,1950,0,37625,1066,0,1990-06-30 00:00:00
180,Connecticut,03,"DELAURO, ROSA L",Democratic Party,Open,421753,279583,140819,0,290252,131500,16453,1990-06-30 00:00:00
181,Connecticut,03,"LAWLOR, MICHAEL PATRICK",Democratic Party,Open,9745,8448,0,1200,9744,0,0,1990-06-30 00:00:00
182,Connecticut,03,"PATTON, GERARD B",Republican Party,Open,17454,4100,125,11850,18560,10,37565,1990-06-30 00:00:00
183,Connecticut,03,"SCOTT, THOMAS",Republican Party,Open,85277,79932,3172,500,57982,27294,954,1990-06-30 00:00:00
184,Connecticut,04,"SHAYS, CHRISTOPHER",Republican Party,Incumbent,251358,230208,13200,0,133954,140765,20460,1990-06-29 00:00:00
185,Connecticut,05,"FRANKS, GARY A",Republican Party,Open,170697,78397,300,90500,49180,121527,90963,1990-06-30 00:00:00
186,Connecticut,05,"MCLAUGHLIN, JAMES H",Republican Party,Open,69460,67010,1450,0,67391,2067,2716,1990-06-28 00:00:00
187,Connecticut,05,"PACOWTA, MICHAEL E",Democratic Party,Open,143592,126528,15275,0,124872,18719,0,1990-06-30 00:00:00
188,Connecticut,05,"SARASIN, WARREN G",Republican Party,Open,72663,17413,4750,50000,17150,55514,49291,1990-06-28 00:00:00
189,Connecticut,05,"SCHLESINGER, ALAN R",Republican Party,Open,73480,44539,4700,22000,43416,30064,20000,1990-06-30 00:00:00
190,Connecticut,05,"UPSON, THOMAS FISHER",Republican Party,Open,4400,3250,1150,0,4400,0,0,1990-03-23 00:00:00
191,Connecticut,05,"WATSON, STEVEN CRAIG",Republican Party,Open,105204,96330,250,8000,77729,27474,0,1990-06-28 00:00:00
192,Connecticut,06,"JOHNSON, NANCY LEE",Republican Party,Incumbent,306094,145298,148053,0,119951,342801,0,1990-06-30 00:00:00
193,Delaware,00,"CARPER, THOMAS R",Democratic Party,Incumbent,281823,179893,96475,0,177040,131252,0,1990-06-30 00:00:00
194,Delaware,00,"WILLIAMS, RALPH O",Republican Party,Challenger,11550,1550,0,10000,3111,8438,10000,1990-06-30 00:00:00
195,District Of Columbia,00,"CHAMPAGNE, JAMES E",Republican Party,Open,17965,17965,0,0,17905,50,0,1990-06-30 00:00:00
196,District Of Columbia,00,"KANE, BETTY ANN",Democratic Party,Open,78175,55925,21825,0,56918,21256,0,1990-06-30 00:00:00
197,District Of Columbia,00,"NORTON, ELEANOR H",Democratic Party,Open,117246,84796,31450,1000,67515,49730,6591,1990-06-30 00:00:00
198,District Of Columbia,00,"SIMMONS, BARBARA LETT",Democratic Party,Open,11447,2385,0,9035,7896,3551,9035,1990-06-30 00:00:00
199,District Of Columbia,00,"SINGLETON, HARRY MICHAEL",Republican Party,Open,23068,17015,0,1053,20571,2496,24580,1990-06-30 00:00:00
200,District Of Columbia,00,"TEMPLE, DONALD MELVIN",Democratic Party,Open,30781,21531,250,9000,15833,14948,10200,1990-06-30 00:00:00
201,District Of Columbia,00,"TUCKER, STERLING",Democratic Party,Open,22085,22085,0,0,11402,10682,0,1990-06-30 00:00:00
202,District Of Columbia,00,"YELDELL, JOSEPH PHILLIP",Democratic Party,Open,25117,15825,0,9032,20902,4214,9032,1990-06-30 00:00:00
203,Florida,01,"HUTTO, EARL D",Democratic Party,Incumbent,100161,36606,49642,0,54991,147085,0,1990-06-30 00:00:00
